borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,Year
MN,1885,54,109,199,3000,03,7,10025,E047,26,2310,1,1A,544 WEST 114 STREET,R8,,,,,,,,,,N,C4,02,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2018,6230,0,6230,0,0,0,0,0,0,2,0001,4,9,9,20.00,100.92,20.00,64.00,E,3,N,5,2,174150,1113300,176269,1900,1987,0,,,3.09,6.02,0,6.5,1,1018850054,,0199,994210,232967,40.8061108286166,-73.9640224733384,5c,,107N065,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000006000000C771A094B47D52C0E91834022B674440C6EC5990B17D52C00056CA47336744407FCD5E70B07D52C099A74955326744401984A574B37D52C027A6B30F2A674440951EE850B47D52C0C89D2EC92A674440C771A094B47D52C0E91834022B674440,,,2020
MN,1986,6,109,219,2002,05,7,10027,E080,26,1100,1,2B,573 WEST 131 STREET,C6-1,,,,,,MMU,,,,N,E7,06,0,,TRUSTEES OF COLUMBIA UNIVERSITY,6811,28000,28000,0,0,0,0,28000,0,0,2,0001,4,0,1,68.17,99.92,68.00,99.00,N,1,N,5,2,306450,1407600,0,1917,2008,0,,,4.11,3.44,6,6.5,1,1019860006,,0219,996392,237106,40.8174685012968,-73.9561331638314,6a,,111S003,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000A4E1F0012E7D52C00DBA764FA56844405B7F70E6307D52C090A94C629D68444011703E74347D52C076032853A0684440FB659A8A317D52C00D127F4CA8684440A4E1F0012E7D52C00DBA764FA5684440,,,2020
MN,1867,46,109,201.01,1001,03,7,10025,E047,26,1800,1,1B,419 WEST 115 STREET,R8,,,,,,,,,,N,D1,03,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,6728,28188,0,28188,0,0,0,0,0,0,2,0001,6,24,24,66.67,100.92,67.00,84.00,N,2,N,5,2,432450,2549250,2549250,1925,1985,0,,,4.19,6.02,0,6.5,1,1018670046,,020101,995093,232960,40.8060905760188,-73.9608329111522,5c,,107N067,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000D37154197B7D52C0303B05AF306744401E777C127E7D52C09ABC4870286744401DC0D376817D52C06DEEB54A2B674440B150AC7D7E7D52C03A1E738933674440D37154197B7D52C0303B05AF30674440,,,2020
MN,1993,53,109,211,3001,05,7,10027,E047,26,1400,1,1A,146 CLAREMONT AVENUE,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,10725,43560,0,43560,0,0,0,0,0,0,2,0001,6,48,48,100.00,102.50,100.00,96.00,N,3,Y,5,2,229050,2084850,1918062,1940,1984,0,,,4.06,6.02,0,6.5,1,1019930053,,0211,995046,235565,40.8132406354822,-73.9609984949678,5c,,107N078,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000008000000DF7AF0DE7C7D52C0FBA27F1F1A6844402ACF057C7D7D52C09150737018684440881004F77D7D52C0D56D6E0F166844403917553E7E7D52C099DC4BAE14684440DC11A1217F7D52C0D2A3FCA9116844403B6D5F52857D52C0304647E0166844403A75A26E827D52C00AB732CE1E684440DF7AF0DE7C7D52C0FBA27F1F1A684440,,,2020
MN,1990,53,109,205,1009,03,7,10027,E047,26,8800,1,1Q,454 RIVERSIDE DRIVE,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,5668,46922,0,46922,0,0,0,0,0,0,2,0001,12,36,36,56.67,100.00,57.00,82.00,N,3,N,5,2,135450,1554750,1368180,1911,1987,0,Morningside Heights Historic District,,8.28,6.02,0,6.5,1,1019900053,,0205,994025,234313,40.8098054326954,-73.9646887706126,5c,,107N064,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000889A38D5C07D52C0F95851BFA76744402497F938BF7D52C0A4E16425AC674440CB84C8FBB97D52C021AC82C5A76744400C490998BB7D52C0EDB76F5FA3674440889A38D5C07D52C0F95851BFA7674440,,,2020
MN,1867,49,109,201.01,1001,03,7,10025,E047,26,1800,1,1B,415 WEST 115 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,6728,28188,0,28188,0,0,0,0,0,0,2,0001,6,24,24,66.67,100.92,67.00,84.00,N,3,N,5,2,390600,2304450,2120094,1920,1985,0,,,4.19,6.02,0,6.5,1,1018670049,,020101,995151,232928,40.8060026734799,-73.9606234555176,5c,,107N067,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000007000000C1862643797D52C024E283232F6744401066DEF6777D52C0B8E9000C2E6744403FBEA59D777D52C02748F6C02D674440BC5DCE967A7D52C074A13682256744401E777C127E7D52C09ABC487028674440D37154197B7D52C0303B05AF30674440C1862643797D52C024E283232F674440,,,2020
MN,1987,9,109,219,2001,05,7,10027,E080,30,1100,1,2B,547 WEST 133 STREET,R7A,C6-1,,,,,MMU,,,,Y,G2,07,0,,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NY,7494,14238,14238,0,0,0,14238,0,0,0,2,0001,2,0,2,75.00,99.92,75.00,100.00,N,3,N,5,2,121500,733500,0,1970,0,0,,,1.90,4,0,4,1,1019870009,,0219,996711,237521,40.8186071152871,-73.9549799045228,6a,,111S012,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E610000001000000010300000001000000060000009B91E4361D7D52C0E4812687CC6844400BE8DCF01A7D52C04579759ACA684440D9C35DE71D7D52C0638B0B7BC268444010F9DFCF217D52C0AAF4F9C9C56844403FC65FD91E7D52C0E7BE62E9CD6844409B91E4361D7D52C0E4812687CC684440,,,2020
MN,2139,166,112,255,4000,06,10,10032,E067,33,8700,1,1B,83 HAVEN AVENUE,R8,,,,,,,,,,N,K2,05,0,,THE TRUSTEES OF COLUMBIA UNIVERSITY IN T HE,2325,4653,4653,0,0,4653,0,0,0,0,2,0001,2,0,2,25.83,95.92,25.83,94.00,N,0,Y,5,2,23850,447300,0,1926,0,0,,,2.00,6.02,0,6.5,1,1021390166,,0255,1000214,246865,40.8442480703296,-73.9423017536647,3b,,112 003,10802,,,,1,20v1,12,17,,,,,,,,,,,0106000020E6100000010000000103000000010000000500000043FCAEE14B7C52C0232032540F6C444008650D9D4C7C52C02815805A0D6C444067259A49517C52C075AA8B45116C4440232205E6507C52C0EF2FD488136C444043FCAEE14B7C52C0232032540F6C4440,,,2020
MN,1896,51,109,205,2000,03,7,10025,E047,26,8800,1,1A,635 WEST 115 STREET,R8,,,,,,,,,,N,W6,08,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,2523,5525,5525,0,0,0,0,0,0,5525,2,0001,4,0,1,25.00,100.92,25.00,47.00,E,2,N,5,2,94500,630450,630450,1893,0,0,Morningside Heights Historic District,,2.19,6.02,0,6.5,1,1018960051,,0205,993716,233720,40.8081781485647,-73.9658058389144,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000A2690DE7CE7D52C0E5032F2977674440BAE1FC7DCD7D52C05CF5BCFC756744401CA93584D07D52C0A54E3AB26D674440A67D48EDD17D52C0B2F0AFDE6E674440A2690DE7CE7D52C0E5032F2977674440,t,,2020
MN,1895,64,109,199,1000,03,7,10025,E047,26,2310,1,1A,606 WEST 114 STREET,R8,,,,,,,,,,N,W6,08,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,1413,3688,3688,0,0,0,0,0,0,3688,2,0001,4,0,1,14.00,100.92,14.00,75.00,N,3,N,5,2,65250,177750,177750,1896,0,0,Morningside Heights Historic District,,2.61,6.02,0,6.5,1,1018950064,,0199,993748,233224,40.8068167313928,-73.9656909466441,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000012E40E6CE7D52C09F15419841674440C82A0CA8CF7D52C0C751363A42674440317FDAC8CC7D52C088FBCD194A6744408B620E07CC7D52C02999D87749674440012E40E6CE7D52C09F15419841674440,t,,2020
MN,1962,11,109,207.01,1001,03,7,10027,E047,26,1800,1,1R,415 WEST 118 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,5046,25900,0,25900,0,0,0,0,0,0,2,0001,7,28,28,50.00,100.92,50.00,84.00,N,3,N,5,2,112500,1476900,1349365,1926,0,0,,,5.13,6.02,0,6.5,1,1019620011,,020701,995616,233612,40.8078794784669,-73.9589426267419,5c,,107N081,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000006000000EFEA3DED5D7D52C0B33FF5E66C674440F0A869785C7D52C0F7088FAD6B674440D477F67A5F7D52C0592F2A7463674440EF897F1A627D52C0826B56AB656744404E38B2185F7D52C014E3AFE26D674440EFEA3DED5D7D52C0B33FF5E66C674440,,,2020
MN,1976,36,109,203,1000,03,7,10027,E047,26,1800,1,1B,1254 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,,N,D7,04,0,,TRUSTEES OF COLUMBIA UNIVERSITY,9092,50916,4820,46096,3000,1820,0,0,0,0,2,0001,6,52,53,90.92,100.00,91.00,86.00,N,2,N,3,2,613800,2289150,2197584,1926,1982,0,,,5.60,6.02,0,6.5,1,1019760036,,0203,995679,234591,40.8105664806069,-73.9587133852276,5c,,107N079,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E610000001000000010300000001000000050000002938B887577D52C0FAF55154C2674440D8FA465A5A7D52C093624FA4BA674440848EBB965F7D52C0B6D99C0DBF6744407EE72EC45C7D52C01371A0BDC66744402938B887577D52C0FAF55154C2674440,,,2020
MN,1895,16,109,199,1007,03,7,10025,E047,26,2310,1,1B,2881 BROADWAY,R8,,,,C1-4,,,,,,N,D7,04,0,,TRUSTEES OF COLUMBIA UNIVERSITY,10092,59131,8158,50973,0,8158,0,0,0,0,2,0001,7,38,43,100.92,100.92,101.00,92.00,N,2,N,3,2,967500,4525650,2851161,1902,0,0,Morningside Heights Historic District,,5.86,6.02,0,6.5,1,1018950016,,0199,993660,232854,40.8058012776864,-73.9660093423298,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000712D48EBCE7D52C0571B337C266744405D0F4FF7D17D52C08F7B86211E67444041AE6E39D77D52C0543C7A8622674440FFB6682DD47D52C0D7D32BE12A674440712D48EBCE7D52C0571B337C26674440,t,,2020
MN,1895,129,109,199,1007,03,7,10025,E047,26,2310,1,1A,614 WEST 113 STREET,R8,,,,,,,,,,N,H8,08,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,1817,5910,,,,,,,,,2,0001,5,0,1,18.00,100.92,18.00,69.00,N,3,N,5,2,216900,527400,527400,1897,0,0,Morningside Heights Historic District,,3.25,6.02,0,6.5,1,1018950129,,0199,993553,233035,40.8062981860589,-73.966395595235,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000CC341C78DA7D52C098F23B23306744402FBC8C6EDB7D52C0D4382DF130674440C9A02756D87D52C0C170586D39674440DAEDB65FD77D52C01507659F38674440CC341C78DA7D52C098F23B2330674440,t,,2020
MN,1895,78,109,199,1000,03,7,10025,E047,26,2310,1,1A,415 RIVERSIDE DRIVE,R8,,,,,,,,,,N,C5,02,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2403,8200,0,8200,0,0,0,0,0,0,2,0001,5,9,9,25.75,93.33,25.00,78.00,N,3,Y,5,1,330750,1465200,330487,1898,0,0,Morningside Heights Historic District,,3.41,6.02,0,6.5,1,1018950078,,0199,993464,233363,40.8071985487249,-73.9667166318611,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E610000001000000010300000001000000060000009B8A8527DB7D52C08E189A9B5067444093FD9CD5DB7D52C0794B51BE4E67444034C0410DE27D52C0C3F168F0536744408925D2EBE17D52C0BDFCBDAE546744400D38DFADE17D52C0D594790F566744409B8A8527DB7D52C08E189A9B50674440,t,,2020
MN,1986,1,109,219,2002,05,7,10027,E080,26,1100,1,2A,3260 BROADWAY,C6-1,,,,,,MMU,,,,N,G4,07,0,,THE TRUSTEES OF COLUMBIA UNIVERSITY,9985,1950,1950,0,0,0,1950,0,0,0,2,0001,1,0,1,100.00,99.83,30.00,65.00,N,0,Y,3,0,337050,1044900,0,1966,0,0,,,0.20,3.44,6,6.5,1,1019860001,,0219,996318,237147,40.8175811361722,-73.956400438593,6a,Y,111S003,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000006000000FB659A8A317D52C00D127F4CA868444011703E74347D52C076032853A0684440EE40D0BE397D52C0F2D10DB4A46844400D2FC4CC367D52C0A49B8CC5AC684440BDF8BD88317D52C060E49B51A8684440FB659A8A317D52C00D127F4CA8684440,,,2020
MN,1895,49,109,199,1000,03,7,10025,E047,26,2310,1,1A,611 WEST 113 STREET,R8,,,,,,,,,,N,G7,10,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,7500,0,,,,,,,,,7,0,0,0,0,75.00,100.00,0.00,0.00,,0,N,5,5,756000,756000,756000,0,0,0,,,0.00,6.02,0,6.5,1,1018950049,,0199,993642,233165,40.8066549060058,-73.9660739265628,5c,,107N063,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E610000001000000010300000001000000090000009CDAC956D37D52C07B08104E45674440A50E3D96D27D52C0CCFA27AD44674440F453BBDBD17D52C027B748114467444034D8161ED17D52C0C2C6CD7243674440553A15AED07D52C07A7D321543674440F55D6DB7D37D52C0A4921EC23A6744403023B098D77D52C03D0F31003E6744405EDB548FD47D52C06BFB3F53466744409CDAC956D37D52C07B08104E45674440,,,2020
MN,1987,7,109,219,2001,05,7,10027,E080,30,1100,1,2B,553 WEST 133 STREET,C6-1,,,,,,MMU,,,,N,G1,10,0,,THE TRUSTEES OF COLUMBIA UNIV IN THE CIT Y OF NY,20183,28656,28656,0,0,0,14328,0,0,14328,2,0001,2,0,4,85.00,199.83,85.00,200.00,N,3,Y,4,2,337500,1339650,0,1926,0,0,,,1.42,3.44,6,6.5,1,1019870007,,0219,996678,237608,40.8188459522668,-73.9550989684201,6a,,111S012,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E610000001000000010300000001000000070000004E7316441A7D52C0AAFB699CD46844409B91E4361D7D52C0E4812687CC6844403FC65FD91E7D52C0E7BE62E9CD68444010F9DFCF217D52C0AAF4F9C9C568444000A7B921267D52C0129A0D72C96844405AA17039207D52C013AC96A7D96844404E7316441A7D52C0AAFB699CD4684440,,,2020
MN,2139,210,112,255,1010,06,10,10032,E067,33,8700,1,1B,52 HAVEN AVENUE,R8,,,,,,,,,,N,I9,08,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,28960,136608,136608,0,0,0,0,0,0,136608,2,0001,11,0,1,180.58,143.92,175.00,80.00,N,0,Y,5,0,675000,14743800,14743800,1919,0,0,,,4.72,6.02,0,6.5,1,1021390210,,0255,999940,246544,40.8433675106535,-73.9432928151112,3b,,111N090,10802,,,,1,20v1,12,17,,,,,,,,,,,0106000020E6100000010000000103000000010000000D0000009F82A1B9587C52C03C5DD374F86B44402A259E2E597C52C00FAF64BBF56B444055EF5289597C52C0127D48B1F36B444062F6A8BE5A7C52C0699F2A31ED6B4440FEED68585B7C52C099699899E96B444028A6B215647C52C0EE7F8AE9EC6B444068FE8D2D647C52C0D1301131F26B4440C0D1C332647C52C0F5247751F46B4440480C9130647C52C0CDCC1837F86B4440BB918A1B647C52C040E146F3FB6B444010743DFC5E7C52C07D540B30FA6B444025A4F7725E7C52C0C57FDC53FD6B44409F82A1B9587C52C03C5DD374F86B4440,,,2020
MN,1995,26,109,211,2000,05,7,10027,E047,26,1400,1,2A,3191 BROADWAY,R8,,,,C2-4,,,,,,N,K5,05,0,,THE TRUSTEES OF COLUMBIA UNIV. IN THE CI TY OF N.Y.,18100,3500,3500,0,0,3500,0,0,0,0,2,0001,1,0,1,95.00,186.00,46.00,69.00,N,1,Y,3,0,513000,1125900,0,1980,0,0,,,0.19,6.02,0,6.5,1,1019950026,,0211,995643,236502,40.8158116885982,-73.9588401894383,5c,,107N092,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000009000000D9963D875B7D52C03C6059FE6268444036096BBA607D52C0C94F554A67684440AB41C4CB5E7D52C0433889AB6C684440C06426B2627D52C0E67385E46F68444042A06284617D52C04CFDB32C73684440C9474818627D52C040D6E8A67368444028D7833D5E7D52C059E92FF875684440C335A0E9587D52C08257B0466A684440D9963D875B7D52C03C6059FE62684440,,,2020
MN,1994,45,109,211,1009,05,7,10027,E047,26,1400,1,2A,528 RIVERSIDE DRIVE,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,7393,29274,0,29274,0,0,0,0,0,0,2,0001,6,33,33,80.00,95.00,80.00,80.00,N,3,Y,5,2,161100,1350900,1175283,1926,0,0,,,3.96,6.02,0,6.5,1,1019940045,,0211,994980,236010,40.8144621165412,-73.9612362143743,5c,,107N078,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000007000000E9838B8D817D52C0B9E6BFCA416844404D941632827D52C0E5F33F07406844409620CDBA817D52C080D1CEA23F68444077677B60837D52C0AE51B01D3B684440F02B366C887D52C03448415D3F6844403B79FD21867D52C0A96FE2A545684440E9838B8D817D52C0B9E6BFCA41684440,,,2020
MN,1884,46,109,199,4000,03,7,10025,E047,26,2310,1,1A,530 WEST 113 STREET,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,5659,31851,0,31851,0,0,0,0,0,0,2,0001,8,24,24,50.00,113.17,50.00,99.00,N,3,Y,5,2,175500,947700,824500,1910,0,0,,,5.63,6.02,0,6.5,1,1018840046,,0199,994251,232643,40.8052214916518,-73.9638748557491,5c,,107N052,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000006000000D49653DBAF7D52C04BD1149F166744407BFDDA50AD7D52C0458D527B14674440BBC196EDAF7D52C031569E510D6744405D8D332AB37D52C0DE24F7A40D67444081E5E6C1B27D52C05AADE4AA0E674440D49653DBAF7D52C04BD1149F16674440,,,2020
MN,1990,29,109,205,1009,03,7,10027,E047,26,8800,1,1A,39 CLAREMONT AVENUE,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,10000,74634,0,74634,0,0,0,0,0,0,2,0001,11,44,44,100.00,100.00,100.00,80.00,N,3,N,5,1,232650,2405250,2212830,1911,1988,0,Morningside Heights Historic District,,7.46,6.02,0,6.5,1,1019900029,,0205,994179,234382,40.809994646807,-73.9641323587084,5c,,107N064,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000006000000CEB3713BB07D52C032B89E9DAF674440E0628C12B37D52C0B4138FDBA7674440B29B6257B87D52C0A723D541AC674440A907BB8BB67D52C051456329B1674440F2C64880B57D52C028CFE503B4674440CEB3713BB07D52C032B89E9DAF674440,,,2020
MN,1990,5,109,205,1009,03,7,10027,E047,26,8800,1,1Q,15 CLAREMONT AVENUE,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,8400,55960,0,55960,0,0,0,0,0,0,2,0001,10,27,27,119.75,64.50,119.75,53.00,N,0,Y,5,2,194400,1868850,1831473,1909,0,0,Morningside Heights Historic District,,6.66,6.02,0,6.5,1,1019900005,,0205,994002,234039,40.8090534041267,-73.9647722539025,5c,,107N064,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000035000000F9054404BB7D52C0B9986C2892674440461CDBB8BB7D52C0BEB4223B90674440E6A905D7BB7D52C0B8DEF9E58F67444004D62CE5BB7D52C07AC365BD8F6744408D1391F3BB7D52C03BE805958F674440C4623202BC7D52C0DF6ED66C8F674440E37D0F11BC7D52C03757D7448F67444084642820BC7D52C0676E0E1D8F674440A7167D2FBC7D52C06EB47BF58E674440A54E0C3FBC7D52C00F3A1DCE8E674440EA97D84EBC7D52C0B5EEF4A68E6744402421DE5EBC7D52C0CED102808E6744400DEA1C6FBC7D52C071C14A598E674440757E977FBC7D52C0EBDFC8328E674440A50C4A90BC7D52C0C5F9820C8E67444083DA35A1BC7D52C0282077E68D674440D72D5CB2BC7D52C04753A5C08D674440127BBAC3BC7D52C0BB920D9B8D6744400A7C4FD5BC7D52C076ABB5758D67444053021FE7BC7D52C0F5BF99508D674440B5F623F9BC7D52C07FBEBB2B8D67444099E4600BBD7D52C080961D078D674440FECBD51DBD7D52C0FB47BFE28C67444058218030BD7D52C088D2A0BE8C674440A8E45F43BD7D52C02436C29A8C674440915B7656BD7D52C0136225778C67444066FAC069BD7D52C0FB44CC538C67444049C13F7DBD7D52C0CDEFB4308C6744405E3BF590BD7D52C01630E50D8C674440BB97DDA4BD7D52C0133857EB8B674440031CFAB8BD7D52C007F70CC98B674440D2C74ACDBD7D52C0153A0CA78B67444039CACBE1BD7D52C07E334F858B67444005F480F6BD7D52C010A0DD638B67444031BA670BBE7D52C02FC3AF428B674440351C8020BE7D52C00F59CD218B674440F95FCB35BE7D52C0D47234018B674440676E444BBE7D52C0B30FE5E08A674440AD18EF60BE7D52C0521FE1C08A67444040D3C876BE7D52C047A128A18A67444007E4D28CBE7D52C0B9A6B9818A67444013BF0AA3BE7D52C06CFC99628A67444011F072B9BE7D52C0B3B3C7438A67444076EB08D0BE7D52C02BCC42258A6744407B6BCBE6BE7D52C09E450B078A674440DE6FBAFDBE7D52C029FE24E989674440863ED714BF7D52C0EE068ECB89674440AF91202CBF7D52C0BC5F46AE896744401021FD46BF7D52C089C2F28C89674440511971E7C27D52C075C734948C6744401EF01F8CC07D52C0A2BF1CD6906744402B0F7A4CBE7D52C0A11201E694674440F9054404BB7D52C0B9986C2892674440,,,2020
MN,1995,63,109,211,2000,05,7,10027,E047,26,1400,1,2Q,564 RIVERSIDE DRIVE,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,42200,339104,137000,202104,0,0,137000,0,0,0,2,0001,26,182,182,84.17,265.00,84.17,265.00,N,0,Y,5,0,1048500,10597050,10279137,1964,0,0,,,8.04,6.02,0,6.5,1,1019950063,,0211,995225,236888,40.8168716794954,-73.9603496783316,5c,,107N092,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000015000000E6E6EAB8757D52C0E7E504CE9B684440BE54BC346F7D52C013086D44866844401A991718707D52C053F1515885684440ED3771D36E7D52C0A5ED1F7D826844405A131C6E777D52C07994DE01816844401FBA751B787D52C07226D77185684440AEB95DDA787D52C06C57308F8868444012D3D25B797D52C0CBD79C638A684440F4BBCF027A7D52C02D3FF4898C6844402AF85D6D7A7D52C01C5987D38D6844407449A43D7B7D52C07292517690684440A22A25EE7B7D52C0B0AF47C1926844404434D9557C7D52C019EED04B94684440255FD2857C7D52C01D8BBA0A95684440994C5FB07C7D52C0F3F8003C966844407611D7BF7C7D52C047D8476697684440A91425AE7C7D52C0478ADBCD986844408711BB6A7C7D52C00597D6529A6844406200EDF57B7D52C0B8268CD39B68444093D773797A7D52C043F009CE9F684440E6E6EAB8757D52C0E7E504CE9B684440,,,2020
MN,1883,59,109,199,5000,03,7,10025,E047,26,2310,1,1B,2874 BROADWAY,R8,,,,C1-4,,,,,,N,H8,08,0,,TRUSTEES OF COLUMBIA UNIVERSITY,15771,123205,10000,0,0,10000,0,0,0,0,2,0001,10,0,8,126.17,125.00,126.00,114.00,N,2,Y,3,2,1064700,7299450,6861483,1908,0,0,Morningside Heights Historic District,,7.81,6.02,0,6.5,1,1018830059,,0199,993802,232586,40.8050655391825,-73.9654967934666,5c,,107N052,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000007000000706B8371C57D52C063C655360E674440FF76326BC87D52C08F539C1D06674440FF0A2517CB7D52C033682160086744402B9598DECB7D52C054096141066744402939A1D4CF7D52C0F5C6189B0967444061EC7F13CC7D52C0E10798D213674440706B8371C57D52C063C655360E674440,,,2020
MN,1994,81,109,211,1009,05,7,10027,E047,26,1400,1,2Q,549 RIVERSIDE DRIVE,R8,,,,,,,,,,N,D7,04,0,,TRUSTEES OF COLUMBIA UNIVERSITY,11020,53418,573,52845,0,573,0,0,0,0,2,0001,6,60,61,116.00,95.00,104.00,95.00,N,2,N,3,0,255150,2106900,1917280,1925,1988,0,,,4.85,6.02,0,6.5,1,1019940081,,0211,995194,236394,40.8155158265208,-73.960462480211,5c,,107N078,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000F8560700747D52C0A142574F65684440DB998953777D52C0A906D62E5C68444040D8475F7C7D52C0763A696E606844402545C50B797D52C0149DEB8E69684440F8560700747D52C0A142574F65684440,,,2020
MN,1990,50,109,205,1009,03,7,10027,E047,26,8800,1,1Q,460 RIVERSIDE DRIVE,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA UNIVERSITY,6250,50120,0,50120,0,0,0,0,0,0,2,0001,12,25,25,62.50,100.00,63.00,78.00,N,3,N,5,2,136350,1563300,1516401,1910,0,0,Morningside Heights Historic District,,8.02,6.02,0,6.5,1,1019900050,,0205,994082,234415,40.8100853311246,-73.9644827143238,5c,,107N064,10707,,,,1,20v1,09,16,,,,,,,,,,,0106000020E61000000100000001030000000100000005000000A907BB8BB67D52C051456329B1674440B29B6257B87D52C0A723D541AC674440B02B9494BD7D52C05301B6A1B06744401EDBEBC8BB7D52C01DC84489B5674440A907BB8BB67D52C051456329B1674440,,,2020
MN,1884,42,109,199,4000,03,7,10025,E047,26,2310,1,1A,514 WEST 113 STREET,R8,,,,,,,,,,N,O1,05,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,2523,1875,1875,0,1875,0,0,0,0,0,2,0001,1,0,1,25.00,100.92,25.00,76.00,N,2,N,5,0,45000,261450,261450,1910,0,0,,,0.74,6.02,0,6.5,1,1018840042,,0199,994351,232589,40.8050731627729,-73.9635137217152,5c,,107N052,10703,,,,1,20v1,09,16,,,,,,,,,,,0106000020E6100000010000000103000000010000000600000048E52912A87D52C073C0A31010674440A3C3BFF8AA7D52C0B118771C08674440B4FEA883AB7D52C099586F9108674440A365904DAC7D52C00022773B096744405705FC66A97D52C0E1FCA52F1167444048E52912A87D52C073C0A31010674440,,,2020
